scenario,arm,seed,t_min,burned_cells,j_phys
S2,F5EvAI,228,74.0,29,0.00619
S2,F5EvAI,228,86.0,36,0.00765
S2,F5EvAI,228,98.0,38,0.00806
S2,F5EvAI,228,110.0,42,0.00889
S2,F5EvAI,228,122.0,47,0.00992
S2,F5EvAI,228,134.0,49,0.01032
S2,F5EvAI,228,146.0,51,0.01073
S2,F5EvAI,228,158.0,56,0.01175
S2,F5EvAI,228,170.0,60,0.01255
S2,F5EvAI,228,182.0,63,0.01316
S2,F5EvAI,228,194.0,66,0.01376
S2,F5EvAI,228,206.0,70,0.01456
S2,F5EvAI,228,218.0,72,0.01495
S2,F5EvAI,228,230.0,77,0.01594
S2,F5EvAI,228,242.0,79,0.01634
S2,F5EvAI,228,254.0,82,0.01692
S2,F5EvAI,228,266.0,83,0.01712
S2,F5EvAI,228,278.0,84,0.01732
S2,F5EvAI,228,290.0,85,0.01751
S2,F5EvAI,228,302.0,86,0.01771
S2,F5EvAI,228,314.0,86,0.01771
S2,F5EvAI,228,326.0,88,0.0181
S2,F5EvAI,228,338.0,88,0.0181
S2,F5EvAI,228,350.0,89,0.01829
S2,F5EvAI,228,362.0,89,0.01829
S2,F5EvAI,228,374.0,90,0.01848
S2,F5EvAI,228,386.0,90,0.01848
S2,F5EvAI,228,398.0,90,0.01848
S2,F5EvAI,228,410.0,90,0.01848
S2,F5EvAI,228,422.0,90,0.01848
S2,F5EvAI,228,434.0,90,0.01848
S2,F5,228,2.0,7,0.00152
S2,F5,228,14.0,13,0.0028
S2,F5,228,26.0,21,0.0045
S2,F5,228,38.0,23,0.00493
S2,F5,228,50.0,26,0.00556
S2,F5,228,62.0,26,0.00556
S2,F5,228,74.0,29,0.00619
S2,F5,228,86.0,45,0.00951
S2,F5,228,98.0,50,0.01053
S2,F5,228,110.0,57,0.01195
S2,F5,228,122.0,63,0.01316
S2,F5,228,134.0,65,0.01356
S2,F5,228,146.0,79,0.01634
S2,F5,228,158.0,80,0.01653
S2,F5,228,170.0,99,0.02022
S2,F5,228,182.0,150,0.02971
S2,F5,228,194.0,235,0.04431
S2,F5,228,206.0,257,0.04786
S2,F5,228,218.0,273,0.05039
S2,F5,228,230.0,302,0.05486
S2,F5,228,242.0,352,0.06225
S2,F5,228,254.0,370,0.06481
S2,F5,228,266.0,401,0.06911
S2,F5,228,278.0,416,0.07115
S2,F5,228,290.0,432,0.07328
S2,F5,228,302.0,440,0.07434
S2,F5,228,314.0,455,0.07629
S2,F5,228,326.0,472,0.07847
S2,F5,228,338.0,618,0.09577
S2,F5,228,350.0,668,0.10117
S2,F5,228,362.0,673,0.10169
S2,F5,228,374.0,681,0.10253
S2,F5,228,386.0,700,0.10449
S2,F5,228,398.0,715,0.10602
S2,F5,228,410.0,748,0.10931
S2,F5,228,422.0,765,0.11097
S2,F5,228,434.0,796,0.11393
S2,F5,228,446.0,815,0.1157
S2,F5,228,458.0,846,0.11854
S2,F5,228,470.0,934,0.1262
S2,F5,228,482.0,1077,0.13755
S2,F5,228,494.0,1327,0.15466
S2,F5,228,506.0,1485,0.16402
S2,F5,228,518.0,1630,0.2215
S2,F5,228,530.0,1721,0.24765
S2,F5,228,542.0,1821,0.26336
S2,F5,228,554.0,1852,0.28006
S2,F5,228,566.0,1861,0.28279
S2,F5,228,578.0,1879,0.28364
S2,F5,228,590.0,1885,0.28394
S2,F5,228,602.0,1893,0.28429
S2,F5,228,614.0,1904,0.28477
S2,F5,228,626.0,1917,0.28533
S2,F5,228,638.0,1936,0.28614
S2,F5,228,650.0,2126,0.30666
S2,F5,228,662.0,2453,0.33346
S2,F5,228,674.0,2538,0.33646
S2,F5,228,686.0,2628,0.34353
S2,F5,228,698.0,2812,0.37192
S2,F5,228,710.0,2885,0.38703
S5,F5EvAI,227,2.0,10,0.00231
S5,F5EvAI,227,14.0,112,0.02412
S5,F5EvAI,227,26.0,160,0.03603
S5,F5EvAI,227,38.0,176,0.039
S5,F5EvAI,227,50.0,187,0.04309
S5,F5EvAI,227,62.0,218,0.04917
S5,F5EvAI,227,74.0,233,0.05178
S5,F5EvAI,227,86.0,240,0.05299
S5,F5EvAI,227,98.0,252,0.05502
S5,F5EvAI,227,110.0,262,0.05669
S5,F5EvAI,227,122.0,266,0.05995
S5,F5EvAI,227,134.0,272,0.06095
S5,F5EvAI,227,146.0,278,0.06193
S5,F5EvAI,227,158.0,282,0.06258
S5,F5EvAI,227,170.0,288,0.06355
S5,F5EvAI,227,182.0,292,0.06419
S5,F5EvAI,227,194.0,295,0.06467
S5,F5EvAI,227,206.0,302,0.06735
S5,F5EvAI,227,218.0,307,0.0697
S5,F5EvAI,227,230.0,314,0.07184
S5,F5EvAI,227,242.0,317,0.07232
S5,F5EvAI,227,254.0,325,0.07668
S5,F5EvAI,227,266.0,331,0.07815
S5,F5EvAI,227,278.0,335,0.07928
S5,F5EvAI,227,290.0,338,0.08027
S5,F5EvAI,227,302.0,343,0.083
S5,F5EvAI,227,314.0,347,0.08362
S5,F5EvAI,227,326.0,351,0.08474
S5,F5EvAI,227,338.0,388,0.09748
S5,F5EvAI,227,350.0,392,0.0981
S5,F5EvAI,227,362.0,409,0.10675
S5,F5EvAI,227,374.0,415,0.10767
S5,F5EvAI,227,386.0,417,0.10794
S5,F5EvAI,227,398.0,421,0.1085
S5,F5EvAI,227,410.0,422,0.10864
S5,F5EvAI,227,422.0,423,0.10878
S5,F5EvAI,227,434.0,428,0.10947
S5,F5EvAI,227,446.0,432,0.11002
S5,F5EvAI,227,458.0,432,0.11002
S5,F5EvAI,227,470.0,432,0.11002
S5,F5EvAI,227,482.0,435,0.11043
S5,F5EvAI,227,494.0,439,0.11098
S5,F5EvAI,227,506.0,439,0.11098
S5,F5EvAI,227,518.0,440,0.11111
S5,F5EvAI,227,530.0,443,0.11152
S5,F5EvAI,227,542.0,445,0.11179
S5,F5EvAI,227,554.0,445,0.11179
S5,F5EvAI,227,566.0,446,0.11193
S5,F5EvAI,227,578.0,450,0.11247
S5,F5EvAI,227,590.0,450,0.11247
S5,F5EvAI,227,602.0,451,0.1126
S5,F5EvAI,227,614.0,453,0.11287
S5,F5EvAI,227,626.0,455,0.11314
S5,F5EvAI,227,638.0,456,0.11327
S5,F5EvAI,227,650.0,456,0.11327
S5,F5EvAI,227,662.0,458,0.11354
S5,F5EvAI,227,674.0,458,0.11354
S5,F5EvAI,227,686.0,458,0.11354
S5,F5EvAI,227,698.0,459,0.11367
S5,F5EvAI,227,710.0,459,0.11367
S4,Test0,229,2.0,15,0.00351
S4,Test0,229,14.0,147,0.03148
S4,Test0,229,26.0,345,0.08026
S4,Test0,229,38.0,604,0.14016
S4,Test0,229,50.0,824,0.17651
S4,Test0,229,62.0,1040,0.22404
S4,Test0,229,74.0,1192,0.25114
S4,Test0,229,86.0,1300,0.28009
S4,Test0,229,98.0,1373,0.29463
S4,Test0,229,110.0,1443,0.31409
S4,Test0,229,122.0,1521,0.33228
S4,Test0,229,134.0,1581,0.34576
S4,Test0,229,146.0,1673,0.3562
S4,Test0,229,158.0,1738,0.36668
S4,Test0,229,170.0,1803,0.37764
S4,Test0,229,182.0,1847,0.3851
S4,Test0,229,194.0,1888,0.39287
S4,Test0,229,206.0,1924,0.39733
S4,Test0,229,218.0,1967,0.40584
S4,Test0,229,230.0,2032,0.42134
S4,Test0,229,242.0,2080,0.43054
S4,Test0,229,254.0,2126,0.4421
S4,Test0,229,266.0,2180,0.44977
S4,Test0,229,278.0,2247,0.45462
S4,Test0,229,290.0,2359,0.46623
S4,Test0,229,302.0,2429,0.48055
S4,Test0,229,314.0,2487,0.49489
S4,Test0,229,326.0,2527,0.50592
S4,Test0,229,338.0,2582,0.52397
S4,Test0,229,350.0,2621,0.54522
S4,Test0,229,362.0,2662,0.5528
S4,Test0,229,374.0,2688,0.56082
S4,Test0,229,386.0,2708,0.56748
S4,Test0,229,398.0,2726,0.57156
S4,Test0,229,410.0,2732,0.57336
S4,Test0,229,422.0,2737,0.57498
S4,Test0,229,434.0,2746,0.57979
S4,Test0,229,446.0,2757,0.58411
S4,Test0,229,458.0,2761,0.58678
S4,Test0,229,470.0,2763,0.58801
S4,Test0,229,482.0,2764,0.58918
S4,Test0,229,494.0,2764,0.59027
S4,Test0,229,506.0,2764,0.5913
S4,Test0,229,518.0,2764,0.59228
S4,Test0,229,530.0,2764,0.59321
S4,Test0,229,542.0,2764,0.59411
S4,Test0,229,554.0,2764,0.59498
S4,Test0,229,566.0,2764,0.59583
S4,Test0,229,578.0,2764,0.59664
S4,Test0,229,590.0,2764,0.59742
S4,Test0,229,602.0,2764,0.59816
S4,Test0,229,614.0,2764,0.59885
S4,Test0,229,626.0,2764,0.59953
S4,Test0,229,638.0,2764,0.60018
S4,Test0,229,650.0,2764,0.60076
S4,Test0,229,662.0,2764,0.60126
S4,Test0,229,674.0,2764,0.6017
S4,Test0,229,686.0,2764,0.60211
S4,Test0,229,698.0,2764,0.60243
S4,Test0,229,710.0,2764,0.60266
S4,F5,228,2.0,10,0.00247
S4,F5,228,14.0,118,0.02701
S4,F5,228,26.0,210,0.04674
S4,F5,228,38.0,257,0.05624
S4,F5,228,50.0,325,0.06972
S4,F5,228,62.0,339,0.07301
S4,F5,228,74.0,363,0.07884
S4,F5,228,86.0,369,0.07978
S4,F5,228,98.0,374,0.08054
S4,F5,228,110.0,374,0.08055
S4,F5,228,122.0,376,0.08434
S4,F5,228,134.0,376,0.08436
S4,F5,228,146.0,376,0.08437
S4,F5,228,158.0,378,0.08519
S4,F5,228,170.0,378,0.0852
S4,F5,228,182.0,378,0.0852
S4,F5,228,194.0,379,0.08741
S4,F5,228,206.0,379,0.08743
S4,F5,228,218.0,379,0.08744
S4,F5,228,230.0,382,0.0879
S4,F5,228,242.0,382,0.08791
S4,F5,228,254.0,382,0.08792
S4,F5,228,266.0,384,0.08823
S4,F5,228,278.0,389,0.08898
S4,F5,228,290.0,394,0.09024
S4,F5,228,302.0,396,0.09107
S4,F5,228,314.0,397,0.09175
S4,F5,228,326.0,397,0.09177
S4,F5,228,338.0,397,0.0918
S4,F5,228,350.0,400,0.09226
S4,F5,228,362.0,400,0.09228
S4,F5,228,374.0,400,0.0923
S4,F5,228,386.0,400,0.09231
S4,F5,228,398.0,400,0.09233
S4,F5,228,410.0,402,0.09264
S4,F5,228,422.0,404,0.09295
S4,F5,228,434.0,407,0.0939
S4,F5,228,446.0,410,0.09435
S4,F5,228,458.0,410,0.09435
S4,F5,228,470.0,410,0.09436
S4,F5,228,482.0,410,0.09436
S4,F5,228,494.0,410,0.09437
S4,F5,228,506.0,412,0.09466
S4,F5,228,518.0,412,0.09467
S4,F5,228,530.0,421,0.09597
S4,F5,228,542.0,424,0.0964
S4,F5,228,554.0,428,0.09953
S4,F5,228,566.0,428,0.09954
S4,F5,228,578.0,428,0.09954
S4,F5,228,590.0,428,0.09954
S4,F5,228,602.0,428,0.09955
S4,F5,228,614.0,428,0.09955
S4,F5,228,626.0,428,0.09955
S4,F5,228,638.0,429,0.0997
S4,F5,228,650.0,433,0.10027
S4,F5,228,662.0,433,0.10027
S4,F5,228,674.0,433,0.10027
S4,F5,228,686.0,433,0.10027
S4,F5,228,698.0,433,0.10027
S4,F5,228,710.0,433,0.10027
S4,F5EvAI,228,2.0,10,0.00247
S4,F5EvAI,228,14.0,118,0.02701
S4,F5EvAI,228,26.0,210,0.04674
S4,F5EvAI,228,38.0,257,0.05624
S4,F5EvAI,228,50.0,322,0.06923
S4,F5EvAI,228,62.0,332,0.0719
S4,F5EvAI,228,74.0,358,0.07601
S4,F5EvAI,228,86.0,376,0.08082
S4,F5EvAI,228,98.0,390,0.08396
S4,F5EvAI,228,110.0,400,0.08596
S4,F5EvAI,228,122.0,411,0.09064
S4,F5EvAI,228,134.0,418,0.0922
S4,F5EvAI,228,146.0,431,0.09407
S4,F5EvAI,228,158.0,431,0.09408
S4,F5EvAI,228,170.0,434,0.09502
S4,F5EvAI,228,182.0,435,0.09517
S4,F5EvAI,228,194.0,438,0.09559
S4,F5EvAI,228,206.0,442,0.09718
S4,F5EvAI,228,218.0,443,0.09733
S4,F5EvAI,228,230.0,443,0.09733
S4,F5EvAI,228,242.0,445,0.09761
S4,F5EvAI,228,254.0,451,0.09845
S4,F5EvAI,228,266.0,451,0.09845
S4,F5EvAI,228,278.0,452,0.09859
S4,F5EvAI,228,290.0,455,0.09901
S4,F5EvAI,228,302.0,455,0.09901
S4,F5EvAI,228,314.0,455,0.09901
S4,F5EvAI,228,326.0,455,0.09901
S4,F5EvAI,228,338.0,456,0.09915
S4,F5EvAI,228,350.0,456,0.09915
S5,Test0,229,2.0,15,0.00351
S5,Test0,229,14.0,147,0.03148
S5,Test0,229,26.0,345,0.08026
S5,Test0,229,38.0,604,0.14016
S5,Test0,229,50.0,824,0.17651
S5,Test0,229,62.0,1040,0.22404
S5,Test0,229,74.0,1192,0.25114
S5,Test0,229,86.0,1300,0.28009
S5,Test0,229,98.0,1373,0.29463
S5,Test0,229,110.0,1443,0.31409
S5,Test0,229,122.0,1521,0.33228
S5,Test0,229,134.0,1581,0.34576
S5,Test0,229,146.0,1673,0.3562
S5,Test0,229,158.0,1738,0.36668
S5,Test0,229,170.0,1803,0.37764
S5,Test0,229,182.0,1847,0.3851
S5,Test0,229,194.0,1888,0.39287
S5,Test0,229,206.0,1924,0.39733
S5,Test0,229,218.0,1967,0.40584
S5,Test0,229,230.0,2032,0.42134
S5,Test0,229,242.0,2080,0.43054
S5,Test0,229,254.0,2126,0.4421
S5,Test0,229,266.0,2180,0.44977
S5,Test0,229,278.0,2247,0.45462
S5,Test0,229,290.0,2359,0.46623
S5,Test0,229,302.0,2429,0.48055
S5,Test0,229,314.0,2487,0.49489
S5,Test0,229,326.0,2527,0.50592
S5,Test0,229,338.0,2582,0.52397
S5,Test0,229,350.0,2621,0.54522
S5,Test0,229,362.0,2662,0.5528
S5,Test0,229,374.0,2688,0.56082
S5,Test0,229,386.0,2708,0.56748
S5,Test0,229,398.0,2726,0.57156
S5,Test0,229,410.0,2732,0.57336
S5,Test0,229,422.0,2737,0.57498
S5,Test0,229,434.0,2746,0.57979
S5,Test0,229,446.0,2757,0.58411
S5,Test0,229,458.0,2761,0.58678
S5,Test0,229,470.0,2763,0.58801
S5,Test0,229,482.0,2764,0.58918
S5,Test0,229,494.0,2764,0.59027
S5,Test0,229,506.0,2764,0.5913
S5,Test0,229,518.0,2764,0.59228
S5,Test0,229,530.0,2764,0.59321
S5,Test0,229,542.0,2764,0.59411
S5,Test0,229,554.0,2764,0.59498
S5,Test0,229,566.0,2764,0.59583
S5,Test0,229,578.0,2764,0.59664
S5,Test0,229,590.0,2764,0.59742
S5,Test0,229,602.0,2764,0.59816
S5,Test0,229,614.0,2764,0.59885
S5,Test0,229,626.0,2764,0.59953
S5,Test0,229,638.0,2764,0.60018
S5,Test0,229,650.0,2764,0.60076
S5,Test0,229,662.0,2764,0.60126
S5,Test0,229,674.0,2764,0.6017
S5,Test0,229,686.0,2764,0.60211
S5,Test0,229,698.0,2764,0.60243
S5,Test0,229,710.0,2764,0.60266
S5,F5,228,2.0,10,0.00247
S5,F5,228,14.0,121,0.02764
S5,F5,228,26.0,242,0.05359
S5,F5,228,38.0,294,0.06463
S5,F5,228,50.0,382,0.08323
S5,F5,228,62.0,403,0.08694
S5,F5,228,74.0,425,0.09066
S5,F5,228,86.0,425,0.09067
S5,F5,228,98.0,433,0.09182
S5,F5,228,110.0,437,0.09239
S5,F5,228,122.0,439,0.09268
S5,F5,228,134.0,446,0.09367
S5,F5,228,146.0,447,0.09433
S5,F5,228,158.0,449,0.09563
S5,F5,228,170.0,449,0.09565
S5,F5,228,182.0,449,0.09566
S5,F5,228,194.0,450,0.0958
S5,F5,228,206.0,450,0.09581
S5,F5,228,218.0,450,0.09581
S5,F5,228,230.0,450,0.09581
S5,F5,228,242.0,450,0.09582
S5,F5,228,254.0,450,0.09582
S5,F5,228,266.0,450,0.09583
S5,F5,228,278.0,453,0.099
S5,F5,228,290.0,456,0.09996
S5,F5,228,302.0,456,0.09998
S5,F5,228,314.0,456,0.09999
S5,F5,228,326.0,457,0.10014
S5,F5,228,338.0,457,0.10015
S5,F5,228,350.0,457,0.10016
S5,F5,228,362.0,457,0.10018
S5,F5,228,374.0,458,0.10033
S5,F5,228,386.0,458,0.10034
S5,F5,228,398.0,458,0.10035
S5,F5,228,410.0,458,0.10035
S5,F5,228,422.0,458,0.10036
S5,F5,228,434.0,458,0.10036
S5,F5,228,446.0,458,0.10037
S5,F5,228,458.0,458,0.10037
S5,F5,228,470.0,461,0.10078
S5,F5,228,482.0,463,0.10106
S5,F5,228,494.0,463,0.10106
S5,F5,228,506.0,463,0.10107
S5,F5,228,518.0,463,0.10107
S5,F5,228,530.0,464,0.10172
S5,F5,228,542.0,464,0.10172
S5,F5,228,554.0,464,0.10172
S5,F5,228,566.0,466,0.1025
S5,F5,228,578.0,466,0.1025
S5,F5,228,590.0,466,0.1025
S5,F5,228,602.0,471,0.10318
S5,F5,228,614.0,472,0.10332
S5,F5,228,626.0,472,0.10332
S5,F5,228,638.0,472,0.10332
S5,F5,228,650.0,472,0.10332
S5,F5,228,662.0,472,0.10332
S5,F5,228,674.0,472,0.10332
S5,F5,228,686.0,472,0.10332
S5,F5,228,698.0,472,0.10332
S5,F5,228,710.0,472,0.10332
S1,F5EvAI,228,2.0,4,0.00087
S1,F5EvAI,228,14.0,10,0.00216
S1,F5EvAI,228,26.0,18,0.00387
S1,F5EvAI,228,38.0,20,0.00429
S1,F5EvAI,228,50.0,23,0.00493
S1,F5EvAI,228,62.0,23,0.00493
S1,F5EvAI,228,74.0,27,0.00577
S1,F5EvAI,228,86.0,28,0.00598
S1,F5EvAI,228,98.0,33,0.00702
S1,F5EvAI,228,110.0,37,0.00786
S1,F5EvAI,228,122.0,44,0.0093
S1,F5EvAI,228,134.0,45,0.00951
S1,F5EvAI,228,146.0,50,0.01053
S1,F5EvAI,228,158.0,54,0.01134
S1,F5EvAI,228,170.0,56,0.01175
S1,F5EvAI,228,182.0,62,0.01296
S1,F5EvAI,228,194.0,67,0.01396
S1,F5EvAI,228,206.0,73,0.01515
S1,F5EvAI,228,218.0,79,0.01634
S1,F5EvAI,228,230.0,85,0.01751
S1,F5EvAI,228,242.0,88,0.0181
S1,F5EvAI,228,254.0,91,0.01868
S1,F5EvAI,228,266.0,97,0.01984
S1,F5EvAI,228,278.0,103,0.02099
S1,F5EvAI,228,290.0,105,0.02137
S1,F5EvAI,228,302.0,107,0.02175
S1,F5EvAI,228,314.0,107,0.02175
S1,F5EvAI,228,326.0,109,0.02213
S1,F5EvAI,228,338.0,110,0.02232
S1,F5EvAI,228,350.0,115,0.02326
S1,F5EvAI,228,362.0,142,0.02826
S1,F5EvAI,228,374.0,158,0.03115
S1,F5EvAI,228,386.0,173,0.0338
S1,F5EvAI,228,398.0,182,0.03537
S1,F5EvAI,228,410.0,194,0.03744
S1,F5EvAI,228,422.0,198,0.03813
S1,F5EvAI,228,434.0,200,0.03847
S1,F5EvAI,228,446.0,209,0.03999
S1,F5EvAI,228,458.0,220,0.04183
S1,F5EvAI,228,470.0,233,0.04398
S1,F5EvAI,228,482.0,283,0.05195
S1,F5EvAI,228,494.0,351,0.0621
S1,F5EvAI,228,506.0,379,0.06607
S1,F5EvAI,228,518.0,420,0.07168
S1,F5EvAI,228,530.0,487,0.08036
S1,F5EvAI,228,542.0,509,0.08309
S1,F5EvAI,228,554.0,635,0.09763
S1,F5EvAI,228,566.0,652,0.09947
S1,F5EvAI,228,578.0,653,0.09957
S1,F5EvAI,228,590.0,653,0.09957
S1,F5EvAI,228,602.0,680,0.10243
S1,F5EvAI,228,614.0,713,0.10582
S1,F5EvAI,228,626.0,715,0.10602
S1,F5EvAI,228,638.0,724,0.10693
S1,F5EvAI,228,650.0,730,0.10753
S1,F5EvAI,228,662.0,744,0.10892
S1,F5EvAI,228,674.0,771,0.11155
S1,F5EvAI,228,686.0,772,0.11164
S1,F5EvAI,228,698.0,772,0.11164
S1,F5EvAI,228,710.0,775,0.11193
S3,F5EvAI,229,2.0,5,0.00118
S3,F5EvAI,229,14.0,11,0.00258
S3,F5EvAI,229,26.0,11,0.00258
S3,F5EvAI,229,38.0,11,0.00258
S3,F5EvAI,229,50.0,16,0.00374
S3,F5EvAI,229,62.0,18,0.0042
S3,F5EvAI,229,74.0,19,0.00443
S3,F5EvAI,229,86.0,20,0.00466
S3,F5EvAI,229,98.0,26,0.00604
S3,F5EvAI,229,110.0,28,0.00649
S3,F5EvAI,229,122.0,31,0.00717
S3,F5EvAI,229,134.0,33,0.00763
S3,F5EvAI,229,146.0,41,0.00942
S3,F5EvAI,229,158.0,42,0.00965
S3,F5EvAI,229,170.0,42,0.00965
S3,F5EvAI,229,182.0,47,0.01076
S3,F5EvAI,229,194.0,48,0.01098
S3,F5EvAI,229,206.0,48,0.01098
S1,Test0,230,2.0,4,0.00087
S1,Test0,230,14.0,14,0.00303
S1,Test0,230,26.0,31,0.00663
S1,Test0,230,38.0,56,0.01179
S1,Test0,230,50.0,90,0.01855
S1,Test0,230,62.0,127,0.02559
S1,Test0,230,74.0,173,0.03391
S1,Test0,230,86.0,281,0.05179
S1,Test0,230,98.0,473,0.07881
S1,Test0,230,110.0,697,0.10444
S1,Test0,230,122.0,1007,0.13244
S1,Test0,230,134.0,1189,0.1459
S1,Test0,230,146.0,1295,0.15294
S1,Test0,230,158.0,1389,0.15875
S1,Test0,230,170.0,1435,0.16146
S1,Test0,230,182.0,1471,0.16353
S1,Test0,230,194.0,1490,0.1646
S1,Test0,230,206.0,1498,0.16894
S1,Test0,230,218.0,1503,0.17119
S1,Test0,230,230.0,1509,0.18135
S1,Test0,230,242.0,1517,0.19368
S1,Test0,230,254.0,1540,0.2051
S1,Test0,230,266.0,1639,0.26956
S1,Test0,230,278.0,1812,0.40003
S1,Test0,230,290.0,1978,0.49048
S1,Test0,230,302.0,2108,0.50741
S1,Test0,230,314.0,2271,0.53297
S1,Test0,230,326.0,2427,0.54906
S1,Test0,230,338.0,2595,0.55807
S1,Test0,230,350.0,2713,0.56521
S1,Test0,230,362.0,2786,0.57086
S1,Test0,230,374.0,2837,0.5757
S1,Test0,230,386.0,2893,0.58049
S1,Test0,230,398.0,2936,0.58486
S1,Test0,230,410.0,2960,0.58871
S1,Test0,230,422.0,2971,0.59222
S1,Test0,230,434.0,2971,0.59545
S1,Test0,230,446.0,2972,0.59871
S1,Test0,230,458.0,2990,0.60239
S1,Test0,230,470.0,3026,0.60651
S1,Test0,230,482.0,3045,0.61021
S1,Test0,230,494.0,3046,0.61346
S1,Test0,230,506.0,3047,0.61672
S1,Test0,230,518.0,3048,0.61994
S1,Test0,230,530.0,3049,0.62298
S1,Test0,230,542.0,3051,0.62574
S1,Test0,230,554.0,3051,0.62829
S1,Test0,230,566.0,3051,0.63075
S1,Test0,230,578.0,3051,0.63312
S1,Test0,230,590.0,3051,0.63536
S1,Test0,230,602.0,3051,0.63749
S1,Test0,230,614.0,3051,0.63934
S1,Test0,230,626.0,3051,0.6403
S1,Test0,230,638.0,3051,0.64056
S1,Test0,230,650.0,3051,0.64065
S1,Test0,230,662.0,3051,0.6407
S1,Test0,230,674.0,3051,0.64074
S1,Test0,230,686.0,3051,0.64077
S1,Test0,230,698.0,3051,0.64081
S1,Test0,230,710.0,3051,0.64084
S1,F5,230,2.0,4,0.00087
S1,F5,230,14.0,14,0.00303
S1,F5,230,26.0,14,0.00303
S1,F5,230,38.0,14,0.00303
S1,F5,230,50.0,14,0.00303
S1,F5,230,62.0,14,0.00303
S3,F5Ev,229,2.0,5,0.00118
S3,F5Ev,229,14.0,11,0.00258
S3,F5Ev,229,26.0,11,0.00258
S3,F5Ev,229,38.0,11,0.00258
S3,F5Ev,229,50.0,17,0.00397
S3,F5Ev,229,62.0,19,0.00443
S3,F5Ev,229,74.0,20,0.00466
S3,F5Ev,229,86.0,21,0.00489
S3,F5Ev,229,98.0,24,0.00558
S3,F5Ev,229,110.0,27,0.00627
S3,F5Ev,229,122.0,30,0.00695
S3,F5Ev,229,134.0,31,0.00717
S3,F5Ev,229,146.0,38,0.00875
S3,F5Ev,229,158.0,38,0.00875
S3,F5Ev,229,170.0,40,0.0092
S3,F5Ev,229,182.0,46,0.01053
S3,F5Ev,229,194.0,49,0.0112
S3,F5Ev,229,206.0,49,0.0112
S3,F5Ev,229,218.0,50,0.01142
S3,F5Ev,229,230.0,51,0.01164
S3,F5Ev,229,242.0,54,0.0123
S3,F5Ev,229,254.0,54,0.0123
S1,F5Ev,230,2.0,4,0.00087
S1,F5Ev,230,14.0,14,0.00303
S1,F5Ev,230,26.0,14,0.00303
S1,F5Ev,230,38.0,14,0.00303
S1,F5Ev,230,50.0,14,0.00303
S1,F5Ev,230,62.0,14,0.00303
S2,Test0,230,2.0,9,0.00195
S2,Test0,230,14.0,59,0.0124
S2,Test0,230,26.0,250,0.04688
S2,Test0,230,38.0,531,0.08598
S2,Test0,230,50.0,821,0.11653
S2,Test0,230,62.0,1136,0.14217
S2,Test0,230,74.0,1314,0.15414
S2,Test0,230,86.0,1488,0.18203
S2,Test0,230,98.0,1660,0.23569
S2,Test0,230,110.0,1740,0.24564
S2,Test0,230,122.0,1812,0.2492
S2,Test0,230,134.0,1890,0.25678
S2,Test0,230,146.0,1930,0.26067
S2,Test0,230,158.0,1938,0.27104
S2,Test0,230,170.0,1946,0.28148
S2,Test0,230,182.0,1954,0.29215
S2,Test0,230,194.0,1993,0.34778
S2,Test0,230,206.0,2074,0.44774
S2,Test0,230,218.0,2178,0.50376
S2,Test0,230,230.0,2268,0.51485
S2,Test0,230,242.0,2368,0.53783
S2,Test0,230,254.0,2481,0.55231
S2,Test0,230,266.0,2628,0.56057
S2,Test0,230,278.0,2719,0.5669
S2,Test0,230,290.0,2783,0.57231
S2,Test0,230,302.0,2837,0.57726
S2,Test0,230,314.0,2887,0.58189
S2,Test0,230,326.0,2933,0.58633
S2,Test0,230,338.0,2955,0.59013
S2,Test0,230,350.0,2971,0.59375
S2,Test0,230,362.0,2983,0.59728
S2,Test0,230,374.0,3012,0.60122
S2,Test0,230,386.0,3043,0.6052
S2,Test0,230,398.0,3045,0.60847
S2,Test0,230,410.0,3047,0.61174
S2,Test0,230,422.0,3048,0.61498
S2,Test0,230,434.0,3049,0.61819
S2,Test0,230,446.0,3050,0.62127
S2,Test0,230,458.0,3051,0.62414
S2,Test0,230,470.0,3051,0.62668
S2,Test0,230,482.0,3051,0.62904
S2,Test0,230,494.0,3051,0.63131
S2,Test0,230,506.0,3051,0.63349
S2,Test0,230,518.0,3051,0.63555
S2,Test0,230,530.0,3051,0.63748
S2,Test0,230,542.0,3051,0.63917
S2,Test0,230,554.0,3051,0.64004
S2,Test0,230,566.0,3051,0.64028
S2,Test0,230,578.0,3051,0.64037
S2,Test0,230,590.0,3051,0.64043
S2,Test0,230,602.0,3051,0.64047
S2,Test0,230,614.0,3051,0.6405
S2,Test0,230,626.0,3051,0.64054
S2,Test0,230,638.0,3051,0.64057
S2,Test0,230,650.0,3051,0.64061
S2,Test0,230,662.0,3051,0.64064
S2,Test0,230,674.0,3051,0.64068
S2,Test0,230,686.0,3051,0.64071
S2,Test0,230,698.0,3051,0.64075
S2,Test0,230,710.0,3051,0.64078
S1,F5,229,2.0,4,0.00088
S1,F5,229,14.0,19,0.00413
S1,F5,229,26.0,63,0.01332
S1,F5,229,38.0,176,0.03472
S1,F5,229,50.0,386,0.06774
S1,F5,229,62.0,517,0.08487
S1,F5,229,74.0,695,0.1049
S1,F5,229,86.0,730,0.10846
S1,F5,229,98.0,764,0.11182
S1,F5,229,110.0,777,0.11308
S1,F5,229,122.0,807,0.11592
